Fecha,Pais,Contagios,Muertos
2020-10-04,Spain,789932.0,32086.0
2020-10-05,Spain,813412.0,32225.0
2020-10-06,Spain,825410.0,32486.0
2020-10-07,Spain,835901.0,32562.0
2020-10-08,Spain,848324.0,32688.0
2020-10-09,Spain,861112.0,32929.0
2020-10-10,Spain,861112.0,32929.0
2020-10-11,Spain,861112.0,32929.0
2020-10-12,Spain,888968.0,33124.0
2020-10-13,Spain,896086.0,33204.0
2020-10-14,Spain,908056.0,33413.0
2020-10-15,Spain,921374.0,33553.0
2020-10-16,Spain,936560.0,33775.0
2020-10-17,Spain,936560.0,33775.0
2020-10-18,Spain,936560.0,33775.0
2020-10-19,Spain,974449.0,33992.0
2020-10-20,Spain,988322.0,34210.0
2020-10-21,Spain,1005295.0,34366.0
2020-10-22,Spain,1026281.0,34521.0
2020-10-23,Spain,1046132.0,34752.0
2020-10-24,Spain,1046132.0,34752.0
2020-10-25,Spain,1046132.0,34752.0
2020-10-26,Spain,1098320.0,35031.0
2020-10-27,Spain,1116738.0,35298.0
2020-10-28,Spain,1136503.0,35466.0
2020-10-29,Spain,1160083.0,35639.0
2020-10-30,Spain,1185678.0,35878.0
2020-10-31,Spain,1185678.0,35878.0
2020-11-01,Spain,1185678.0,35878.0
2020-11-02,Spain,1240697.0,36257.0
2020-11-03,Spain,1259366.0,36495.0
2020-11-04,Spain,1284408.0,38118.0
2020-11-05,Spain,1306316.0,38486.0
2020-11-06,Spain,1328832.0,38833.0
2020-11-07,Spain,1328832.0,38833.0
2020-11-08,Spain,1328832.0,38833.0
2020-11-09,Spain,1381218.0,39345.0
2020-11-10,Spain,1381218.0,39345.0
2020-11-11,Spain,1417709.0,40105.0
2020-11-12,Spain,1437220.0,40461.0
2020-11-13,Spain,1458591.0,40769.0
2020-11-14,Spain,1458591.0,40769.0
2020-11-15,Spain,1458591.0,40769.0
2020-11-16,Spain,1496864.0,41253.0
2020-11-17,Spain,1510023.0,41688.0
2020-11-18,Spain,1525341.0,42039.0
2020-11-19,Spain,1541574.0,42291.0
2020-11-20,Spain,1556730.0,42619.0
2020-11-21,Spain,1556730.0,42619.0
2020-11-22,Spain,1556730.0,42619.0
2020-11-23,Spain,1582616.0,43131.0
2020-11-24,Spain,1594844.0,43668.0
2020-11-25,Spain,1605066.0,44037.0
2020-11-26,Spain,1617355.0,44374.0
2020-11-27,Spain,1628208.0,44668.0
2020-11-28,Spain,1628208.0,44668.0
2020-11-29,Spain,1628208.0,44668.0
2020-11-30,Spain,1648187.0,45069.0
2020-12-01,Spain,1656444.0,45511.0
2020-12-02,Spain,1665775.0,45784.0
2020-12-03,Spain,1675902.0,46038.0
2020-12-04,Spain,1684647.0,46252.0
2020-12-05,Spain,1684647.0,46252.0
2020-12-06,Spain,1684647.0,46252.0
2020-12-07,Spain,1702328.0,46646.0
2020-12-08,Spain,1702328.0,46646.0
2020-12-09,Spain,1712101.0,47019.0
2020-12-10,Spain,1720056.0,47344.0
2020-12-11,Spain,1730575.0,47624.0
2020-12-12,Spain,1730575.0,47624.0
2020-12-13,Spain,1730575.0,47624.0
2020-12-14,Spain,1751884.0,48013.0
2020-12-15,Spain,1762212.0,48401.0
2020-12-16,Spain,1773290.0,48596.0
2020-12-17,Spain,1785421.0,48777.0
2020-12-18,Spain,1797236.0,48926.0
2020-12-19,Spain,1797236.0,48926.0
2020-12-20,Spain,1797236.0,48926.0
2020-12-21,Spain,1819249.0,49260.0
2020-12-22,Spain,1829903.0,49520.0
2020-12-23,Spain,1842289.0,49698.0
2020-12-24,Spain,1854951.0,49824.0
2020-12-25,Spain,1854951.0,49824.0
2020-12-26,Spain,1854951.0,49824.0
2020-12-27,Spain,1854951.0,49824.0
2020-12-28,Spain,1879413.0,50122.0
2020-12-29,Spain,1893502.0,50442.0
2020-12-30,Spain,1910218.0,50689.0
2020-12-31,Spain,1928265.0,50837.0
2021-01-01,Spain,1928265.0,50837.0
2021-01-02,Spain,1928265.0,50837.0
2021-01-03,Spain,1928265.0,50837.0
2021-01-04,Spain,1958844.0,51078.0
2021-01-05,Spain,1982544.0,51430.0
2021-01-06,Spain,1982544.0,51430.0
2021-01-07,Spain,2024904.0,51675.0
2021-01-08,Spain,2050360.0,51874.0
2021-01-09,Spain,2050360.0,51874.0
2021-01-10,Spain,2050360.0,51874.0
2021-01-11,Spain,2111782.0,52275.0
2021-01-12,Spain,2137220.0,52683.0
2021-01-13,Spain,2176089.0,52878.0
2021-01-14,Spain,2211967.0,53079.0
2021-01-15,Spain,2252164.0,53314.0
2021-01-16,Spain,2252164.0,53314.0
2021-01-17,Spain,2252164.0,53314.0
2021-01-18,Spain,2336451.0,53769.0
2021-01-19,Spain,2370742.0,54173.0
2021-01-20,Spain,2412318.0,54637.0
2021-01-21,Spain,2456675.0,55041.0
2021-01-22,Spain,2499560.0,55441.0
2021-01-23,Spain,2499560.0,55441.0
2021-01-24,Spain,2499560.0,55441.0
2021-01-25,Spain,2593382.0,56208.0
2021-01-26,Spain,2629817.0,56794.0
2021-01-27,Spain,2670102.0,57291.0
2021-01-28,Spain,2705001.0,57806.0
2021-01-29,Spain,2743119.0,58319.0
2021-01-30,Spain,2743119.0,58319.0
2021-01-31,Spain,2743119.0,58319.0
2021-02-01,Spain,2822805.0,59081.0
2021-02-02,Spain,2851869.0,59805.0
2021-02-03,Spain,2883465.0,60370.0
2021-02-04,Spain,2913425.0,60802.0
2021-02-05,Spain,2941990.0,61386.0
2021-02-06,Spain,2941990.0,61386.0
2021-02-07,Spain,2941990.0,61386.0
2021-02-08,Spain,2989085.0,62295.0
2021-02-09,Spain,3005487.0,63061.0
2021-02-10,Spain,3023601.0,63704.0
2021-02-11,Spain,3041454.0,64217.0
2021-02-12,Spain,3056035.0,64747.0
2021-02-13,Spain,3056035.0,64747.0
2021-02-14,Spain,3056035.0,64747.0
2021-02-15,Spain,3086286.0,65449.0
2021-02-16,Spain,3096343.0,65979.0
2021-02-17,Spain,3107172.0,66316.0
2021-02-18,Spain,3121687.0,66704.0
2021-02-19,Spain,3133122.0,67101.0
2021-02-20,Spain,3133122.0,67101.0
2021-02-21,Spain,3133122.0,67101.0
2021-02-22,Spain,3153971.0,67636.0
2021-02-23,Spain,3161432.0,68079.0
2021-02-24,Spain,3170644.0,68468.0
2021-02-25,Spain,3180212.0,68813.0
2021-02-26,Spain,3188553.0,69142.0
2021-02-27,Spain,3188553.0,69142.0
2021-02-28,Spain,3188553.0,69142.0
2021-03-01,Spain,3204531.0,69609.0
2021-03-02,Spain,3130184.0,69801.0
2021-03-03,Spain,3136321.0,70247.0
2021-03-04,Spain,3142358.0,70501.0
2021-03-05,Spain,3149012.0,71138.0
2021-03-06,Spain,3149012.0,71138.0
2021-03-07,Spain,3149012.0,71138.0
2021-03-08,Spain,3160970.0,71436.0
2021-03-09,Spain,3164982.0,71727.0
2021-03-10,Spain,3172101.0,71961.0
2021-03-11,Spain,3178356.0,72085.0
2021-03-12,Spain,3183704.0,72258.0
2021-03-13,Spain,3183704.0,72258.0
2021-03-14,Spain,3183704.0,72258.0
2021-03-15,Spain,3195062.0,72424.0
2021-03-16,Spain,3200024.0,72565.0
2021-03-17,Spain,3206116.0,72793.0
2021-03-18,Spain,3212332.0,72910.0
2021-03-19,Spain,3212332.0,72910.0
2021-03-20,Spain,3212332.0,72910.0
2021-03-21,Spain,3212332.0,72910.0
2021-03-22,Spain,3228803.0,73543.0
2021-03-23,Spain,3234319.0,73744.0
2021-03-24,Spain,3234319.0,73744.0
2021-03-25,Spain,3247738.0,74420.0
2021-03-26,Spain,3255324.0,75010.0
2021-03-27,Spain,3255324.0,75010.0
2021-03-28,Spain,3255324.0,75010.0
2021-03-29,Spain,3270825.0,75199.0
2021-03-30,Spain,3275819.0,75305.0
2021-03-31,Spain,3284353.0,75459.0
2021-04-01,Spain,3291394.0,75541.0
2021-04-02,Spain,3291394.0,75541.0
2021-04-03,Spain,3300965.0,75698.0
2021-04-04,Spain,3300965.0,75698.0
2021-04-05,Spain,3311325.0,75783.0
2021-04-06,Spain,3317948.0,75911.0
2021-04-07,Spain,3326736.0,76037.0
2021-04-08,Spain,3336637.0,76179.0
2021-04-09,Spain,3347512.0,76328.0
2021-04-10,Spain,3347512.0,76328.0
2021-04-11,Spain,3347512.0,76328.0
2021-04-12,Spain,3370256.0,76525.0
2021-04-13,Spain,3376548.0,76625.0
2021-04-14,Spain,3387022.0,76756.0
2021-04-15,Spain,3396685.0,76882.0
2021-04-16,Spain,3407283.0,76981.0
2021-04-17,Spain,3407283.0,76981.0
2021-04-18,Spain,3407283.0,76981.0
2021-04-19,Spain,3428354.0,77102.0
2021-04-20,Spain,3428354.0,77102.0
2021-04-21,Spain,3446072.0,77364.0
2021-04-22,Spain,3456886.0,77496.0
2021-04-23,Spain,3468617.0,77591.0
2021-04-24,Spain,3468617.0,77591.0
2021-04-25,Spain,3468617.0,77591.0
2021-04-26,Spain,3488469.0,77738.0
2021-04-27,Spain,3496134.0,77855.0
2021-04-28,Spain,3504799.0,77943.0
2021-04-29,Spain,3514942.0,78080.0
2021-04-30,Spain,3524077.0,78216.0
2021-05-01,Spain,3524077.0,78216.0
2021-05-02,Spain,3524077.0,78216.0
2021-05-03,Spain,3540430.0,78293.0
2021-05-04,Spain,3544945.0,78399.0
2021-05-05,Spain,3551262.0,78566.0
2021-05-06,Spain,3559222.0,78726.0
2021-05-07,Spain,3567408.0,78792.0
2021-05-08,Spain,3567408.0,78792.0
2021-05-09,Spain,3567408.0,78792.0
2021-05-10,Spain,3581392.0,78895.0
2021-05-11,Spain,3586333.0,79100.0
2021-05-12,Spain,3592751.0,79208.0
2021-05-13,Spain,3598452.0,79281.0
2021-05-14,Spain,3604799.0,79339.0
2021-05-15,Spain,3604799.0,79339.0
2021-05-16,Spain,3604799.0,79339.0
2021-05-17,Spain,3615860.0,79432.0
2021-05-18,Spain,3619848.0,79502.0
2021-05-19,Spain,3625928.0,79568.0
2021-05-20,Spain,3631661.0,79601.0
2021-05-21,Spain,3636453.0,79620.0
2021-05-22,Spain,3636453.0,79620.0
2021-05-23,Spain,3636453.0,79620.0
2021-05-24,Spain,3647520.0,79711.0
2021-05-25,Spain,3652879.0,79801.0
2021-05-26,Spain,3657886.0,79855.0
2021-05-27,Spain,3663176.0,79888.0
2021-05-28,Spain,3668658.0,79905.0
2021-05-29,Spain,3668658.0,79905.0
2021-05-30,Spain,3668658.0,79905.0
2021-05-31,Spain,3678390.0,79953.0
2021-06-01,Spain,3682778.0,79983.0
2021-06-02,Spain,3687762.0,80049.0
2021-06-03,Spain,3693012.0,80049.0
2021-06-04,Spain,3697981.0,80195.0
2021-06-05,Spain,3697981.0,80196.0
2021-06-06,Spain,3697981.0,80196.0
2021-06-07,Spain,3707523.0,80236.0
2021-06-08,Spain,3711027.0,80309.0
2021-06-09,Spain,3715454.0,80332.0
2021-06-10,Spain,3729458.0,80465.0
2021-06-11,Spain,3733600.0,80501.0
2021-06-12,Spain,3733600.0,80501.0
2021-06-13,Spain,3733600.0,80501.0
2021-06-14,Spain,3741767.0,80517.0
2021-06-15,Spain,3745199.0,80579.0
2021-06-16,Spain,3749031.0,80615.0
2021-06-17,Spain,3753228.0,80634.0
2021-06-18,Spain,3757442.0,80652.0
2021-06-19,Spain,3757442.0,80652.0
2021-06-20,Spain,3757442.0,80652.0
2021-06-21,Spain,3764651.0,80689.0
2021-06-22,Spain,3768691.0,80719.0
2021-06-23,Spain,3773032.0,80748.0
2021-06-24,Spain,3777539.0,80766.0
2021-06-25,Spain,3782463.0,80779.0
2021-06-26,Spain,3782463.0,80779.0
2021-06-27,Spain,3782463.0,80779.0
2021-06-28,Spain,3792642.0,80789.0
2021-06-29,Spain,3799733.0,80829.0
2021-06-30,Spain,3808960.0,80875.0
2021-07-01,Spain,3821305.0,80883.0
2021-07-02,Spain,3833868.0,80911.0
2021-07-03,Spain,3833868.0,80911.0
2021-07-04,Spain,3833868.0,80911.0
2021-07-05,Spain,3866475.0,80934.0
2021-07-06,Spain,3880612.0,80952.0
2021-07-07,Spain,3897996.0,80969.0
2021-07-08,Spain,3915313.0,80997.0
2021-07-09,Spain,3937192.0,81003.0
2021-07-10,Spain,3937192.0,81003.0
2021-07-11,Spain,3937192.0,81003.0
2021-07-12,Spain,3971124.0,81020.0
2021-07-13,Spain,4015084.0,81033.0
2021-07-14,Spain,4041474.0,81043.0
2021-07-15,Spain,4069162.0,81084.0
2021-07-16,Spain,4100222.0,81096.0
2021-07-17,Spain,4100222.0,81096.0
2021-07-18,Spain,4100222.0,81096.0
2021-07-19,Spain,4161850.0,81119.0
2021-07-20,Spain,4189136.0,81148.0
2021-07-21,Spain,4219723.0,81166.0
2021-07-22,Spain,4249258.0,81194.0
2021-07-23,Spain,4280429.0,81221.0
2021-07-24,Spain,4280429.0,81221.0
2021-07-25,Spain,4280429.0,81221.0
2021-07-26,Spain,4342054.0,81268.0
2021-07-27,Spain,4368453.0,81323.0
2021-07-28,Spain,4395602.0,81396.0
2021-07-29,Spain,4422291.0,81442.0
2021-07-30,Spain,4447044.0,81486.0
2021-07-31,Spain,4447044.0,81486.0
2021-08-01,Spain,4447044.0,81486.0
2021-08-02,Spain,4502983.0,81643.0
2021-08-03,Spain,4523310.0,81773.0
2021-08-04,Spain,4545184.0,81844.0
2021-08-05,Spain,4566571.0,81931.0
2021-08-06,Spain,4588132.0,82006.0
2021-08-07,Spain,4588132.0,82006.0
2021-08-08,Spain,4588132.0,82006.0
2021-08-09,Spain,4627770.0,82125.0
2020-01-31,Italy,2.0,
2020-02-01,Italy,2.0,
2020-02-02,Italy,2.0,
2020-02-03,Italy,2.0,
2020-02-04,Italy,2.0,
2020-02-05,Italy,2.0,
2020-02-06,Italy,2.0,
2020-02-07,Italy,3.0,
2020-02-08,Italy,3.0,
2020-02-09,Italy,3.0,
2020-02-10,Italy,3.0,
2020-02-11,Italy,3.0,
2020-02-12,Italy,3.0,
2020-02-13,Italy,3.0,
2020-02-14,Italy,3.0,
2020-02-15,Italy,3.0,
2020-02-16,Italy,3.0,
2020-02-17,Italy,3.0,
2020-02-18,Italy,3.0,
2020-02-19,Italy,3.0,
2020-02-20,Italy,3.0,
2020-02-21,Italy,20.0,1.0
2020-02-22,Italy,62.0,2.0
2020-02-23,Italy,155.0,3.0
2020-02-24,Italy,229.0,7.0
2020-02-25,Italy,322.0,10.0
2020-02-26,Italy,453.0,12.0
2020-02-27,Italy,655.0,17.0
2020-02-28,Italy,888.0,21.0
2020-02-29,Italy,1128.0,29.0
2020-03-01,Italy,1694.0,34.0
2020-03-02,Italy,2036.0,52.0
2020-03-03,Italy,2502.0,79.0
2020-03-04,Italy,3089.0,107.0
2020-03-05,Italy,3858.0,148.0
2020-03-06,Italy,4636.0,197.0
2020-03-07,Italy,5883.0,233.0
2020-03-08,Italy,7375.0,366.0
2020-03-09,Italy,9172.0,463.0
2020-03-10,Italy,10149.0,631.0
2020-03-11,Italy,12462.0,827.0
2020-03-12,Italy,15113.0,1016.0
2020-03-13,Italy,17660.0,1266.0
2020-03-14,Italy,21157.0,1441.0
2020-03-15,Italy,24747.0,1809.0
2020-03-16,Italy,27980.0,2158.0
2020-03-17,Italy,31506.0,2503.0
2020-03-18,Italy,35713.0,2978.0
2020-03-19,Italy,41035.0,3405.0
2020-03-20,Italy,47021.0,4032.0
2020-03-21,Italy,53578.0,4825.0
2020-03-22,Italy,59138.0,5476.0
2020-03-23,Italy,63927.0,6077.0
2020-03-24,Italy,69176.0,6820.0
2020-03-25,Italy,74386.0,7503.0
2020-03-26,Italy,80589.0,8215.0
2020-03-27,Italy,86498.0,9134.0
2020-03-28,Italy,92472.0,10023.0
2020-03-29,Italy,97689.0,10779.0
2020-03-30,Italy,101739.0,11591.0
2020-03-31,Italy,105792.0,12428.0
2020-04-01,Italy,110574.0,13155.0
2020-04-02,Italy,115242.0,13915.0
2020-04-03,Italy,119827.0,14681.0
2020-04-04,Italy,124632.0,15362.0
2020-04-05,Italy,128948.0,15887.0
2020-04-06,Italy,132547.0,16523.0
2020-04-07,Italy,135586.0,17127.0
2020-04-08,Italy,139422.0,17669.0
2020-04-09,Italy,143626.0,18279.0
2020-04-10,Italy,147577.0,18849.0
2020-04-11,Italy,152271.0,19468.0
2020-04-12,Italy,156363.0,19899.0
2020-04-13,Italy,159516.0,20465.0
2020-04-14,Italy,162488.0,21067.0
2020-04-15,Italy,165155.0,21645.0
2020-04-16,Italy,168941.0,22170.0
2020-04-17,Italy,172434.0,22745.0
2020-04-18,Italy,175925.0,23227.0
2020-04-19,Italy,178972.0,23660.0
2020-04-20,Italy,181228.0,24114.0
2020-04-21,Italy,183957.0,24648.0
2020-04-22,Italy,187327.0,25085.0
2020-04-23,Italy,189973.0,25549.0
2020-04-24,Italy,192994.0,25969.0
2020-04-25,Italy,195351.0,26384.0
2020-04-26,Italy,197675.0,26644.0
2020-04-27,Italy,199414.0,26977.0
2020-04-28,Italy,201505.0,27359.0
2020-04-29,Italy,203591.0,27682.0
2020-04-30,Italy,205463.0,27967.0
2020-05-01,Italy,207428.0,28236.0
2020-05-02,Italy,209328.0,28710.0
2020-05-03,Italy,210717.0,28884.0
2020-05-04,Italy,211938.0,29079.0
2020-05-05,Italy,213013.0,29315.0
2020-05-06,Italy,214457.0,29684.0
2020-05-07,Italy,215858.0,29958.0
2020-05-08,Italy,217185.0,30201.0
2020-05-09,Italy,218268.0,30395.0
2020-05-10,Italy,219070.0,30560.0
2020-05-11,Italy,219814.0,30739.0
2020-05-12,Italy,221216.0,30911.0
2020-05-13,Italy,222104.0,31106.0
2020-05-14,Italy,223096.0,31368.0
2020-05-15,Italy,223885.0,31610.0
2020-05-16,Italy,224760.0,31763.0
2020-05-17,Italy,225435.0,31908.0
2020-05-18,Italy,225886.0,32007.0
2020-05-19,Italy,226699.0,32169.0
2020-05-20,Italy,227364.0,32330.0
2020-05-21,Italy,228006.0,32486.0
2020-05-22,Italy,228658.0,32616.0
2020-05-23,Italy,229327.0,32735.0
2020-05-24,Italy,229858.0,32785.0
2020-05-25,Italy,230158.0,32877.0
2020-05-26,Italy,230555.0,32955.0
2020-05-27,Italy,231139.0,33072.0
2020-05-28,Italy,231732.0,33142.0
2020-05-29,Italy,232248.0,33229.0
2020-05-30,Italy,232664.0,33340.0
2020-05-31,Italy,232997.0,33415.0
2020-06-01,Italy,233197.0,33475.0
2020-06-02,Italy,233515.0,33530.0
2020-06-03,Italy,233836.0,33601.0
2020-06-04,Italy,234013.0,33689.0
2020-06-05,Italy,234531.0,33774.0
2020-06-06,Italy,234801.0,33846.0
2020-06-07,Italy,234998.0,33899.0
2020-06-08,Italy,235278.0,33964.0
2020-06-09,Italy,235561.0,34043.0
2020-06-10,Italy,235763.0,34114.0
2020-06-11,Italy,236142.0,34167.0
2020-06-12,Italy,236305.0,34223.0
2020-06-13,Italy,236651.0,34301.0
2020-06-14,Italy,236989.0,34345.0
2020-06-15,Italy,237290.0,34371.0
2020-06-16,Italy,237500.0,34405.0
2020-06-17,Italy,237828.0,34448.0
2020-06-18,Italy,238159.0,34514.0
2020-06-19,Italy,238011.0,34561.0
2020-06-20,Italy,238275.0,34610.0
2020-06-21,Italy,238499.0,34634.0
2020-06-22,Italy,238720.0,34657.0
2020-06-23,Italy,238833.0,34675.0
2020-06-24,Italy,239410.0,34644.0
2020-06-25,Italy,239706.0,34678.0
2020-06-26,Italy,239961.0,34708.0
2020-06-27,Italy,240136.0,34716.0
2020-06-28,Italy,240310.0,34738.0
2020-06-29,Italy,240436.0,34744.0
2020-06-30,Italy,240578.0,34767.0
2020-07-01,Italy,240760.0,34788.0
2020-07-02,Italy,240961.0,34818.0
2020-07-03,Italy,241184.0,34833.0
2020-07-04,Italy,241419.0,34854.0
2020-07-05,Italy,241611.0,34861.0
2020-07-06,Italy,241819.0,34869.0
2020-07-07,Italy,241956.0,34899.0
2020-07-08,Italy,242149.0,34914.0
2020-07-09,Italy,242363.0,34926.0
2020-07-10,Italy,242639.0,34938.0
2020-07-11,Italy,242827.0,34945.0
2020-07-12,Italy,243061.0,34954.0
2020-07-13,Italy,243230.0,34967.0
2020-07-14,Italy,243344.0,34984.0
2020-07-15,Italy,243506.0,34997.0
2020-07-16,Italy,243736.0,35017.0
2020-07-17,Italy,243967.0,35028.0
2020-07-18,Italy,244216.0,35042.0
2020-07-19,Italy,244434.0,35045.0
2020-07-20,Italy,244624.0,35058.0
2020-07-21,Italy,244752.0,35073.0
2020-07-22,Italy,245032.0,35082.0
2020-07-23,Italy,245338.0,35092.0
2020-07-24,Italy,245590.0,35097.0
2020-07-25,Italy,245864.0,35102.0
2020-07-26,Italy,246118.0,35107.0
2020-07-27,Italy,246286.0,35112.0
2020-07-28,Italy,246488.0,35123.0
2020-07-29,Italy,246776.0,35129.0
2020-07-30,Italy,247158.0,35132.0
2020-07-31,Italy,247537.0,35141.0
2020-08-01,Italy,247832.0,35146.0
2020-08-02,Italy,248070.0,35154.0
2020-08-03,Italy,248229.0,35166.0
2020-08-04,Italy,248419.0,35171.0
2020-08-05,Italy,248803.0,35181.0
2020-08-06,Italy,249204.0,35187.0
2020-08-07,Italy,249756.0,35190.0
2020-08-08,Italy,250103.0,35203.0
2020-08-09,Italy,250566.0,35205.0
2020-08-10,Italy,250825.0,35209.0
2020-08-11,Italy,251237.0,35215.0
2020-08-12,Italy,251713.0,35225.0
2020-08-13,Italy,252235.0,35231.0
2020-08-14,Italy,252809.0,35234.0
2020-08-15,Italy,253438.0,35392.0
2020-08-16,Italy,253915.0,35396.0
2020-08-17,Italy,254235.0,35400.0
2020-08-18,Italy,254636.0,35405.0
2020-08-19,Italy,255278.0,35412.0
2020-08-20,Italy,256118.0,35418.0
2020-08-21,Italy,257065.0,35427.0
2020-08-22,Italy,258136.0,35430.0
2020-08-23,Italy,259345.0,35437.0
2020-08-24,Italy,260298.0,35441.0
2020-08-25,Italy,261174.0,35445.0
2020-08-26,Italy,262540.0,35458.0
2020-08-27,Italy,263949.0,35463.0
2020-08-28,Italy,265409.0,35472.0
2020-08-29,Italy,266853.0,35473.0
2020-08-30,Italy,268218.0,35477.0
2020-08-31,Italy,269214.0,35483.0
2020-09-01,Italy,270189.0,35491.0
2020-09-02,Italy,271515.0,35497.0
2020-09-03,Italy,272912.0,35507.0
2020-09-04,Italy,274644.0,35518.0
2020-09-05,Italy,276338.0,35534.0
2020-09-06,Italy,277634.0,35541.0
2020-09-07,Italy,278784.0,35553.0
2020-09-08,Italy,280153.0,35563.0
2020-09-09,Italy,281583.0,35577.0
2020-09-10,Italy,283180.0,35587.0
2020-09-11,Italy,284796.0,35597.0
2020-09-12,Italy,286297.0,35603.0
2020-09-13,Italy,287753.0,35610.0
2020-09-14,Italy,288761.0,35624.0
2020-09-15,Italy,289990.0,35633.0
2020-09-16,Italy,291442.0,35645.0
2020-09-17,Italy,293025.0,35658.0
2020-09-18,Italy,294932.0,35668.0
2020-09-19,Italy,296569.0,35692.0
2020-09-20,Italy,298156.0,35707.0
2020-09-21,Italy,299506.0,35724.0
2020-09-22,Italy,300897.0,35738.0
2020-09-23,Italy,302537.0,35758.0
2020-09-24,Italy,304323.0,35781.0
2020-09-25,Italy,306235.0,35801.0
2020-09-26,Italy,308104.0,35818.0
2020-09-27,Italy,309870.0,35835.0
2020-09-28,Italy,311364.0,35851.0
2020-09-29,Italy,313011.0,35875.0
2020-09-30,Italy,314861.0,35894.0
2020-10-01,Italy,317409.0,35918.0
2020-10-02,Italy,319908.0,35941.0
2020-10-03,Italy,322751.0,35968.0
2020-10-04,Italy,325329.0,35986.0
2020-10-05,Italy,327586.0,36002.0
2020-10-06,Italy,330263.0,36030.0
2020-10-07,Italy,333940.0,36061.0
2020-10-08,Italy,338398.0,36083.0
2020-10-09,Italy,343770.0,36111.0
2020-10-10,Italy,349494.0,36140.0
2020-10-11,Italy,354950.0,36166.0
2020-10-12,Italy,359569.0,36205.0
2020-10-13,Italy,365467.0,36246.0
2020-10-14,Italy,372799.0,36289.0
2020-10-15,Italy,381602.0,36372.0
2020-10-16,Italy,391611.0,36427.0
2020-10-17,Italy,402536.0,36474.0
2020-10-18,Italy,414241.0,36543.0
2020-10-19,Italy,423578.0,36616.0
2020-10-20,Italy,434449.0,36705.0
2020-10-21,Italy,449648.0,36832.0
2020-10-22,Italy,465726.0,36968.0
2020-10-23,Italy,484869.0,37059.0
2020-10-24,Italy,504509.0,37210.0
2020-10-25,Italy,525782.0,37338.0
2020-10-26,Italy,542789.0,37479.0
2020-10-27,Italy,564778.0,37700.0
2020-10-28,Italy,589766.0,37905.0
2020-10-29,Italy,616595.0,38122.0
2020-10-30,Italy,647674.0,38321.0
2020-10-31,Italy,679430.0,38618.0
2020-11-01,Italy,709335.0,38826.0
2020-11-02,Italy,731588.0,39059.0
2020-11-03,Italy,759829.0,39412.0
2020-11-04,Italy,790377.0,39764.0
2020-11-05,Italy,824879.0,40192.0
2020-11-06,Italy,862681.0,40638.0
2020-11-07,Italy,902490.0,41063.0
2020-11-08,Italy,935104.0,41394.0
2020-11-09,Italy,960373.0,41750.0
2020-11-10,Italy,995463.0,42330.0
2020-11-11,Italy,1028424.0,42953.0
2020-11-12,Italy,1066401.0,43589.0
2020-11-13,Italy,1107303.0,44139.0
2020-11-14,Italy,1144552.0,44683.0
2020-11-15,Italy,1178529.0,45229.0
2020-11-16,Italy,1205881.0,45733.0
2020-11-17,Italy,1238072.0,46464.0
2020-11-18,Italy,1272352.0,47217.0
2020-11-19,Italy,1308528.0,47870.0
2020-11-20,Italy,1345767.0,48569.0
2020-11-21,Italy,1380531.0,49261.0
2020-11-22,Italy,1408868.0,49823.0
2020-11-23,Italy,1431795.0,50453.0
2020-11-24,Italy,1455022.0,51306.0
2020-11-25,Italy,1480874.0,52028.0
2020-11-26,Italy,1509875.0,52850.0
2020-11-27,Italy,1538217.0,53677.0
2020-11-28,Italy,1564532.0,54363.0
2020-11-29,Italy,1585178.0,54904.0
2020-11-30,Italy,1601554.0,55576.0
2020-12-01,Italy,1620901.0,56361.0
2020-12-02,Italy,1641610.0,57045.0
2020-12-03,Italy,1664829.0,58038.0
2020-12-04,Italy,1688939.0,58852.0
2020-12-05,Italy,1709991.0,59514.0
2020-12-06,Italy,1728878.0,60078.0
2020-12-07,Italy,1742557.0,60606.0
2020-12-08,Italy,1757394.0,61240.0
2020-12-09,Italy,1770149.0,61739.0
2020-12-10,Italy,1787147.0,62626.0
2020-12-11,Italy,1805873.0,63387.0
2020-12-12,Italy,1825775.0,64036.0
2020-12-13,Italy,1843712.0,64520.0
2020-12-14,Italy,1855737.0,65011.0
2020-12-15,Italy,1870576.0,65857.0
2020-12-16,Italy,1888144.0,66537.0
2020-12-17,Italy,1906377.0,67220.0
2020-12-18,Italy,1921778.0,67894.0
2020-12-19,Italy,1938083.0,68447.0
2020-12-20,Italy,1953185.0,68799.0
2020-12-21,Italy,1964054.0,69214.0
2020-12-22,Italy,1977370.0,69842.0
2020-12-23,Italy,1991278.0,70395.0
2020-12-24,Italy,2009317.0,70900.0
2020-12-25,Italy,2028354.0,71359.0
2020-12-26,Italy,2038759.0,71620.0
2020-12-27,Italy,2047696.0,71925.0
2020-12-28,Italy,2056277.0,72370.0
2020-12-29,Italy,2067487.0,73029.0
2020-12-30,Italy,2083689.0,73604.0
2020-12-31,Italy,2107166.0,74159.0
2021-01-01,Italy,2129376.0,74621.0
2021-01-02,Italy,2141201.0,74985.0
2021-01-03,Italy,2155446.0,75332.0
2021-01-04,Italy,2166244.0,75680.0
2021-01-05,Italy,2181619.0,76329.0
2021-01-06,Italy,2201945.0,76877.0
2021-01-07,Italy,2220361.0,77291.0
2021-01-08,Italy,2237890.0,77911.0
2021-01-09,Italy,2257866.0,78394.0
